"subject";"product";"rep";"Energizing";"Familiarity";"Liking";"Relaxing";"Wanting"
"3252";"S102";"I4N";"1";4;5;4;4;4
"3253";"S102";"O1";"1";5;5;5;3;5
"3254";"S102";"O10";"1";4;4;4;5;4
"3255";"S102";"O11";"1";5;3;4;3;4
"3256";"S102";"O12";"1";3;4;4;5;4
"3257";"S102";"O2";"1";5;5;5;5;5
"3258";"S102";"O3";"1";5;5;5;5;5
"3259";"S102";"O4";"1";1;2;1;1;1
"3260";"S102";"O5";"1";3;2;3;2;3
"3261";"S102";"O6";"1";4;2;3;2;3
"3262";"S102";"O7";"1";5;4;4;3;4
"3263";"S102";"O8";"1";5;5;5;5;5
"3264";"S102";"O9";"1";5;5;5;3;5
"3265";"S103";"I11a";"1";1;1;1;1;1
"3266";"S103";"I11b";"1";1;1;1;1;1
"3267";"S103";"I12a";"1";5;5;5;5;5
"3268";"S103";"I12b";"1";3;1;3;3;3
"3269";"S103";"I1N";"1";4.5;5;4;4;4
"3270";"S103";"I21a";"1";2;2;2;2;2
"3271";"S103";"I21b";"1";3;4;4;3;4
"3272";"S103";"I22a";"1";4;4;4;4;4
"3273";"S103";"I22b";"1";5;5;5;5;5
"3274";"S103";"I2N";"1";2;2;2.5;2.5;2.5
"3275";"S103";"I31a";"1";2;3;2;2;2
"3276";"S103";"I31b";"1";3;5;3;3;3
"3277";"S103";"I32a";"1";5;5;5;5;5
"3278";"S103";"I32b";"1";5;5;5;5;5
"3279";"S103";"I3N";"1";5;5;5;5;5
"3280";"S103";"I41a";"1";1;2;1;1;1
"3281";"S103";"I41b";"1";1;1;1;1;1
"3282";"S103";"I42a";"1";5;4;5;5;5
"3283";"S103";"I42b";"1";5;5;5;5;5
"3284";"S103";"I4N";"1";2.5;4;4;3.5;4
"3285";"S103";"O1";"1";2;2;2;2;2
"3286";"S103";"O10";"1";5;5;5;5;5
"3287";"S103";"O11";"1";4;4;4;4;4
"3288";"S103";"O12";"1";5;5;5;5;5
"3289";"S103";"O2";"1";4;4;4;4;4
"3290";"S103";"O3";"1";5;5;5;5;5
"3291";"S103";"O4";"1";3;3;3;3;3
"3292";"S103";"O5";"1";4;4;4;4;3
"3293";"S103";"O6";"1";4;3;4;3;4
"3294";"S103";"O7";"1";4;4;4;4;4
"3295";"S103";"O8";"1";5;4;3;4;4
"3296";"S103";"O9";"1";2;2;2;2;1
"3297";"S104";"I11a";"1";1;1;1;1;1
"3298";"S104";"I11b";"1";1;1;1;1;1
"3299";"S104";"I12a";"1";3;5;5;3;5
"3300";"S104";"I12b";"1";3;1;3;3;3
"3301";"S104";"I1N";"1";3;5;3.5;3;3
"3302";"S104";"I21a";"1";1;1;1;1;1
"3303";"S104";"I21b";"1";3;3;4;4;2
"3304";"S104";"I22a";"1";3;3;3;3;2
"3305";"S104";"I22b";"1";2;3;4;2;2
"3306";"S104";"I2N";"1";1.5;3;1.5;1.5;1.5
"3307";"S104";"I31a";"1";3;3;3;3;3
"3308";"S104";"I31b";"1";1;1;1;1;1
"3309";"S104";"I32a";"1";3;3;4;3;4
"3310";"S104";"I32b";"1";2;2;3;2;2
"3311";"S104";"I3N";"1";4;4;4;4;4
"3312";"S104";"I41a";"1";1;1;1;1;1
"3313";"S104";"I41b";"1";1;1;1;1;1
"3314";"S104";"I42a";"1";3;2;3;3;3
"3315";"S104";"I42b";"1";2;1;1;3;1
"3316";"S104";"I4N";"1";2.5;5;4;2;2
"3317";"S104";"O1";"1";2;5;4;2;2
"3318";"S104";"O10";"1";5;5;5;5;5
"3319";"S104";"O11";"1";2;2;4;2;2
"3320";"S104";"O12";"1";3;5;4;5;4
"3321";"S104";"O2";"1";3;4;4;4;4
"3322";"S104";"O3";"1";4;4;4;4;4
"3323";"S104";"O4";"1";1;1;1;1;1
"3324";"S104";"O5";"1";4;4;4;3;4
"3325";"S104";"O6";"1";4;5;4;5;1
"3326";"S104";"O7";"1";5;5;5;4;4
"3327";"S104";"O8";"1";5;5;5;5;2
"3328";"S104";"O9";"1";1;2;1;1;1
"3329";"S105";"I11a";"1";1;1;1;1;1
"3330";"S105";"I11b";"1";1;1;1;1;1
"3331";"S105";"I12a";"1";3;5;5;5;5
"3332";"S105";"I12b";"1";1;1;1;1;1
"3333";"S105";"I1N";"1";2.5;5;5;4;4
"3334";"S105";"I21a";"1";3;1;1;1;1
"3335";"S105";"I21b";"1";3;1;1;1;1
"3336";"S105";"I22a";"1";3;4;4;4;1
"3337";"S105";"I22b";"1";3;1;1;1;1
"3338";"S105";"I2N";"1";3;4;4;3.5;1
"3339";"S105";"I31a";"1";3;1;1;1;1
"3340";"S105";"I31b";"1";3;1;1;1;1
"3341";"S105";"I32a";"1";3;2;2;5;1
"3342";"S105";"I32b";"1";3;1;1;5;1
"3343";"S105";"I3N";"1";3;5;5;3.5;5
"3344";"S105";"I41a";"1";1;1;1;1;1
"3345";"S105";"I41b";"1";3;2;1;1;1
"3346";"S105";"I42a";"1";3;5;5;5;2
"3347";"S105";"I42b";"1";3;1;4;5;1
"3348";"S105";"I4N";"1";3;5;1;1;1
"3349";"S105";"O1";"1";3;3;2;1;2
"3350";"S105";"O10";"1";3;3;5;5;1
"3351";"S105";"O11";"1";3;1;1;1;1
"3352";"S105";"O12";"1";3;4;3;1;1
"3353";"S105";"O2";"1";3;4;4;4;1
"3354";"S105";"O3";"1";2;3;4;5;1
"3355";"S105";"O4";"1";3;1;1;1;1
"3356";"S105";"O5";"1";3;4;3;2;4
"3357";"S105";"O6";"1";3;5;5;5;1
"3358";"S105";"O7";"1";3;3;4;3;2
"3359";"S105";"O8";"1";3;5;5;4;1
"3360";"S105";"O9";"1";3;4;2;1;1
"3361";"S106";"I11a";"1";1;1;1;1;1
"3362";"S106";"I11b";"1";1;1;1;1;1
"3363";"S106";"I12a";"1";5;5;5;5;5
"3364";"S106";"I12b";"1";1;1;1;1;1
"3365";"S106";"I1N";"1";2.5;5;5;2.5;2.5
"3366";"S106";"I21a";"1";1;1;1;1;1
"3367";"S106";"I21b";"1";1;1;2;1;1
"3368";"S106";"I22a";"1";3;4;5;4;4
"3369";"S106";"I22b";"1";3;4;5;4;4
"3370";"S106";"I2N";"1";2.5;5;4;3.5;2
"3371";"S106";"I31a";"1";1;1;1;1;1
"3372";"S106";"I31b";"1";1;1;1;1;1
"3373";"S106";"I32a";"1";2;3;4;3;1
"3374";"S106";"I32b";"1";3;2;3;4;1
"3375";"S106";"I3N";"1";2.5;4;4;4;1
"3376";"S106";"I41a";"1";1;1;1;1;1
"3377";"S106";"I41b";"1";1;1;1;1;1
"3378";"S106";"I42a";"1";3;4;3;3;2
"3379";"S106";"I42b";"1";3;3;3;3;1
"3380";"S106";"I4N";"1";3;4;2.5;2;1.5
"3381";"S106";"O1";"1";1;2;2;1;1
"3382";"S106";"O10";"1";3;2;3;3;1
"3383";"S106";"O11";"1";3;3;3;3;3
"3384";"S106";"O12";"1";4;4;4;4;4
"3385";"S106";"O2";"1";3;3;4;4;2
"3386";"S106";"O3";"1";3;3;4;4;3
"3387";"S106";"O4";"1";1;1;1;1;1
"3388";"S106";"O5";"1";1;1;1;1;1
"3389";"S106";"O6";"1";1;1;1;1;1
"3390";"S106";"O7";"1";3;3;4;4;2
"3391";"S106";"O8";"1";3;2;3;1;1
"3392";"S106";"O9";"1";1;1;1;1;1
"3393";"S107";"I11a";"1";1;1;1;1;1
"3394";"S107";"I11b";"1";1;2;2;1;2
"3395";"S107";"I12a";"1";3;4;5;3;5
"3396";"S107";"I12b";"1";1;1;1;1;1
"3397";"S107";"I1N";"1";3;4;4.5;3;4
"3398";"S107";"I21a";"1";1;1;1;1;1
"3399";"S107";"I21b";"1";1;2;2;1;2
"3400";"S107";"I22a";"1";2;3;2;2;2
"3401";"S107";"I22b";"1";2;3;3;2;3
"3402";"S107";"I2N";"1";1.5;2;2;1.5;1.5
"3403";"S107";"I31a";"1";1;2;2;2;1
"3404";"S107";"I31b";"1";2;2;2;2;1
"3405";"S107";"I32a";"1";3;4;4;3;4
"3406";"S107";"I32b";"1";3;4;4;3;4
"3407";"S107";"I3N";"1";3.5;5;5;4.5;5
"3408";"S107";"I41a";"1";1;4;2;1;1
"3409";"S107";"I41b";"1";1;4;1;1;1
"3410";"S107";"I42a";"1";2;4;3;1;1
"3411";"S107";"I42b";"1";1;1;2;1;2
"3412";"S107";"I4N";"1";2.5;5;3.5;2.5;3
"3413";"S107";"O1";"1";2;2;3;2;3
"3414";"S107";"O10";"1";3;3;4;4;2
"3415";"S107";"O11";"1";1;2;2;1;1
"3416";"S107";"O12";"1";3;4;4;4;4
"3417";"S107";"O2";"1";3;4;5;4;4
"3418";"S107";"O3";"1";2;3;5;4;3
"3419";"S107";"O4";"1";1;4;4;1;4
"3420";"S107";"O5";"1";2;3;2;1;2
"3421";"S107";"O6";"1";2;1;2;2;1
"3422";"S107";"O7";"1";4;4;5;5;5
"3423";"S107";"O8";"1";2;4;3;3;2
"3424";"S107";"O9";"1";1;1;1;1;1
"3425";"S108";"I11a";"1";1;1;1;1;1
"3426";"S108";"I11b";"1";1;1;1;1;1
"3427";"S108";"I12a";"1";5;5;5;4;5
"3428";"S108";"I12b";"1";1;1;1;1;1
"3429";"S108";"I1N";"1";5;5;5;4.5;5
"3430";"S108";"I21a";"1";1;2;2;1;2
"3431";"S108";"I21b";"1";1;1;1;1;1
"3432";"S108";"I22a";"1";3;3;3;3;3
"3433";"S108";"I22b";"1";1;1;1;1;1
"3434";"S108";"I2N";"1";2.5;3.5;3;3;3
"3435";"S108";"I31a";"1";2;4;4;3;4
"3436";"S108";"I31b";"1";1;4;2;1;2
"3437";"S108";"I32a";"1";5;5;5;5;5
"3438";"S108";"I32b";"1";5;3;5;5;5
"3439";"S108";"I3N";"1";4.5;4.5;5;5;5
"3440";"S108";"I41a";"1";1;2;1;1;1
"3441";"S108";"I41b";"1";2;2;4;2;2
"3442";"S108";"I42a";"1";5;4;5;4;5
"3443";"S108";"I42b";"1";1;1;2;1;2
"3444";"S108";"I4N";"1";4.5;4;4;4;4
"3445";"S108";"O1";"1";2;4;4;2;3
"3446";"S108";"O10";"1";5;3;4;5;2
"3447";"S108";"O11";"1";1;3;1;1;1
"3448";"S108";"O12";"1";4;4;4;4;4
"3449";"S108";"O2";"1";5;3;5;5;3
"3450";"S108";"O3";"1";1;3;2;1;1
"3451";"S108";"O4";"1";1;4;1;1;1
"3452";"S108";"O5";"1";1;3;1;1;1
"3453";"S108";"O6";"1";1;2;1;1;1
"3454";"S108";"O7";"1";4;3;4;4;4
"3455";"S108";"O8";"1";4;2;2;2;2
"3456";"S108";"O9";"1";3;4;4;4;4
"3457";"S109";"I11a";"1";1;1;1;1;1
"3458";"S109";"I11b";"1";1;1;1;1;1
"3459";"S109";"I12a";"1";5;5;5;5;5
"3460";"S109";"I12b";"1";1;1;2;1;1
"3461";"S109";"I1N";"1";1.5;5;3;3;2
"3462";"S109";"I21a";"1";1;1;3;1;2
"3463";"S109";"I21b";"1";4;3;5;5;4
"3464";"S109";"I22a";"1";2;4;3;4;1
"3465";"S109";"I22b";"1";4;3;5;3;5
"3466";"S109";"I2N";"1";1.5;1;3;3;2
"3467";"S109";"I31a";"1";1;1;1;1;1
"3468";"S109";"I31b";"1";1;3;2;1;1
"3469";"S109";"I32a";"1";5;4;5;5;5
"3470";"S109";"I32b";"1";5;4;5;5;5
"3471";"S109";"I3N";"1";5;5;5;5;5
"3472";"S109";"I41a";"1";1;2;1;1;1
"3473";"S109";"I41b";"1";1;1;1;1;1
"3474";"S109";"I42a";"1";4;5;4;5;3
"3475";"S109";"I42b";"1";4;3;4;4;3
"3476";"S109";"I4N";"1";1;4.5;2;1;1.5
"3477";"S109";"O1";"1";2;4;4;4;5
"3478";"S109";"O10";"1";4;4;5;5;5
"3479";"S109";"O11";"1";3;5;5;5;5
"3480";"S109";"O12";"1";5;5;5;5;5
"3481";"S109";"O2";"1";3;2;4;4;4
"3482";"S109";"O3";"1";5;5;5;5;4
"3483";"S109";"O4";"1";4;5;5;5;5
"3484";"S109";"O5";"1";4;5;5;5;5
"3485";"S109";"O6";"1";4;5;5;5;5
"3486";"S109";"O7";"1";2;2;3;3;4
"3487";"S109";"O8";"1";4;5;4;2;3
"3488";"S109";"O9";"1";1;2;2;1;2
"3489";"S110";"I11a";"1";1;1;1;1;1
"3490";"S110";"I11b";"1";5;1;1;1;1
"3491";"S110";"I12a";"1";5;5;5;2;4
"3492";"S110";"I12b";"1";4;1;3;1;2
"3493";"S110";"I1N";"1";3.5;5;4.5;2;3.5
"3494";"S110";"I21a";"1";1;3;3;3;3
"3495";"S110";"I21b";"1";1;2;2;1;2
"3496";"S110";"I22a";"1";1;5;5;5;4
"3497";"S110";"I22b";"1";1;1;2;1;1
"3498";"S110";"I2N";"1";1.5;3;3.5;3;3
"3499";"S110";"I31a";"1";3;2;1;1;1
"3500";"S110";"I31b";"1";5;5;1;1;1
"3501";"S110";"I32a";"1";4;5;4;2;3
"3502";"S110";"I32b";"1";4;5;4;2;3
"3503";"S110";"I3N";"1";3.5;5;4;2.5;3
"3504";"S110";"I41a";"1";1;1;1;1;1
"3505";"S110";"I41b";"1";1;1;1;1;1
"3506";"S110";"I42a";"1";3;5;5;3;4
"3507";"S110";"I42b";"1";4;4;4;2;3
"3508";"S110";"I4N";"1";2.5;4;4;3;3.5
"3509";"S110";"O1";"1";2;2;2;1;1
"3510";"S110";"O10";"1";5;5;5;3;5
"3511";"S110";"O11";"1";2;5;5;2;4
"3512";"S110";"O12";"1";4;5;5;2;5
"3513";"S110";"O2";"1";1;2;1;1;1
"3514";"S110";"O3";"1";4;5;5;1;5
"3515";"S110";"O4";"1";2;4;3;1;2
"3516";"S110";"O5";"1";3;5;5;3;4
"3517";"S110";"O6";"1";1;1;1;1;1
"3518";"S110";"O7";"1";2;4;3;2;3
"3519";"S110";"O8";"1";3;5;5;5;5
"3520";"S110";"O9";"1";1;1;1;1;1
"3521";"S111";"I11a";"1";1;1;1;1;1
"3522";"S111";"I11b";"1";1;1;1;1;1
"3523";"S111";"I12a";"1";2;4;4;2;3
"3524";"S111";"I12b";"1";1;1;2;1;1
"3525";"S111";"I1N";"1";1;4;4;1;2.5
"3526";"S111";"I21a";"1";1;1;1;1;1
"3527";"S111";"I21b";"1";1;1;1;1;1
"3528";"S111";"I22a";"1";1;2;3;1;2
"3529";"S111";"I22b";"1";1;2;3;1;2
"3530";"S111";"I2N";"1";1;2;2.5;1;2.5
"3531";"S111";"I31a";"1";1;1;1;1;1
"3532";"S111";"I31b";"1";1;3;2;1;1
"3533";"S111";"I32a";"1";3;3;5;4;4
"3534";"S111";"I32b";"1";2;3;4;4;4
"3535";"S111";"I3N";"1";2;5;5;3.5;5
"3536";"S111";"I41a";"1";1;2;1;1;1
"3537";"S111";"I41b";"1";1;2;1;1;1
"3538";"S111";"I42a";"1";1;3;4;2;3
"3539";"S111";"I42b";"1";2;3;3;1;2
"3540";"S111";"I4N";"1";1;3.5;3;1;2
"3541";"S111";"O1";"1";2;4;5;3;5
"3542";"S111";"O10";"1";1;3;3;1;2
"3543";"S111";"O11";"1";1;3;4;1;3
"3544";"S111";"O12";"1";3;5;5;5;4
"3545";"S111";"O2";"1";1;4;2;1;2
"3546";"S111";"O3";"1";2;4;5;2;4
"3547";"S111";"O4";"1";1;3;4;1;2
"3548";"S111";"O5";"1";2;4;5;3;5
"3549";"S111";"O6";"1";2;4;4;2;4
"3550";"S111";"O7";"1";2;3;2;2;1
"3551";"S111";"O8";"1";5;5;5;4;3
"3552";"S111";"O9";"1";1;2;1;1;1
"3553";"S112";"I11a";"1";1;1;1;1;1
"3554";"S112";"I11b";"1";1;1;1;1;1
"3555";"S112";"I12a";"1";2;5;5;5;5
"3556";"S112";"I12b";"1";1;1;2;1;1
"3557";"S112";"I1N";"1";1.5;5;3;1.5;3.5
"3558";"S112";"I21a";"1";1;1;1;1;1
"3559";"S112";"I21b";"1";1;1;1;1;1
"3560";"S112";"I22a";"1";1;4;3;1;1
"3561";"S112";"I22b";"1";1;4;4;3;2
"3562";"S112";"I2N";"1";1;1;3;1;3
"3563";"S112";"I31a";"1";1;1;1;1;1
"3564";"S112";"I31b";"1";1;3;1;1;1
"3565";"S112";"I32a";"1";3;4;5;5;4
"3566";"S112";"I32b";"1";3;3;4;4;3
"3567";"S112";"I3N";"1";4;5;5;5;5
"3568";"S112";"I41a";"1";1;1;1;1;1
"3569";"S112";"I41b";"1";1;4;1;1;1
"3570";"S112";"I42a";"1";3;5;5;4;4
"3571";"S112";"I42b";"1";2;5;5;2;2
"3572";"S112";"I4N";"1";1;5;2.5;1;2
"3573";"S112";"O1";"1";1;3;3;1;2
"3574";"S112";"O10";"1";5;5;5;5;4
"3575";"S112";"O11";"1";1;3;2;1;1
"3576";"S112";"O12";"1";3;5;5;5;5
"3577";"S112";"O2";"1";5;4;5;5;4
"3578";"S112";"O3";"1";3;5;5;5;5
"3579";"S112";"O4";"1";1;3;2;1;2
"3580";"S112";"O5";"1";1;4;3;1;2
"3581";"S112";"O6";"1";1;3;3;2;3
"3582";"S112";"O7";"1";5;5;5;5;3
"3583";"S112";"O8";"1";5;5;5;4;2
"3584";"S112";"O9";"1";1;2;1;1;1
"3585";"S113";"I11a";"1";1;3;1;1;1
"3586";"S113";"I11b";"1";1;2;1;1;1
"3587";"S113";"I12a";"1";2;5;5;3;4
"3588";"S113";"I12b";"1";1;5;3;3;3
"3589";"S113";"I1N";"1";1;5;3.5;2.5;1
"3590";"S113";"I21a";"1";2;5;5;3;4
"3591";"S113";"I21b";"1";3;5;5;3;4
"3592";"S113";"I22a";"1";2;5;5;3;4
"3593";"S113";"I22b";"1";2;5;5;3;5
"3594";"S113";"I2N";"1";2;5;4.5;3;4
"3595";"S113";"I31a";"1";1;2;1;1;1
"3596";"S113";"I31b";"1";2;5;4;3;4
"3597";"S113";"I32a";"1";4;5;5;4;5
"3598";"S113";"I32b";"1";3;5;5;4;5
"3599";"S113";"I3N";"1";3.5;5;5;4;5
"3600";"S113";"I41a";"1";1;3;2;1;1
"3601";"S113";"I41b";"1";1;3;2;2;2
"3602";"S113";"I42a";"1";2;5;5;3;5
"3603";"S113";"I42b";"1";3;5;4;3;4
"3604";"S113";"I4N";"1";2;4.5;4;2.5;3
"3605";"S113";"O1";"1";2;4;4;3;4
"3606";"S113";"O10";"1";3;4;3;3;3
"3607";"S113";"O11";"1";4;5;5;4;4
"3608";"S113";"O12";"1";1;4;3;2;2
"3609";"S113";"O2";"1";2;5;3;3;4
"3610";"S113";"O3";"1";2;4;3;4;2
"3611";"S113";"O4";"1";1;4;2;1;2
"3612";"S113";"O5";"1";3;4;4;3;4
"3613";"S113";"O6";"1";3;4;3;2;3
"3614";"S113";"O7";"1";3;5;4;3;4
"3615";"S113";"O8";"1";4;5;4;4;4
"3616";"S113";"O9";"1";3;4;2;1;2
"3617";"S114";"I11a";"1";1;2;1;1;1
"3618";"S114";"I11b";"1";4;2;2;1;2
"3619";"S114";"I12a";"1";3;4;4;3;4
"3620";"S114";"I12b";"1";3;2;2;1;3
"3621";"S114";"I1N";"1";1.5;5;3.5;2;2.5
"3622";"S114";"I21a";"1";2;1;3;2;2
"3623";"S114";"I21b";"1";1;2;3;1;2
"3624";"S114";"I22a";"1";4;4;5;4;4
"3625";"S114";"I22b";"1";3;2;4;2;3
"3626";"S114";"I2N";"1";1;2.5;3.5;4;3
"3627";"S114";"I31a";"1";2;2;1;1;1
"3628";"S114";"I31b";"1";3;2;2;1;1
"3629";"S114";"I32a";"1";3;3;5;4;5
"3630";"S114";"I32b";"1";2;3;5;4;5
"3631";"S114";"I3N";"1";3;4.5;5;3;5
"3632";"S114";"I41a";"1";3;3;3;2;2
"3633";"S114";"I41b";"1";2;2;3;2;2
"3634";"S114";"I42a";"1";4;3;3;3;4
"3635";"S114";"I42b";"1";4;2;3;3;3
"3636";"S114";"I4N";"1";3;3;3;3;2.5
"3637";"S114";"O1";"1";4;4;5;4;5
"3638";"S114";"O10";"1";4;3;5;3;4
"3639";"S114";"O11";"1";2;3;3;1;2
"3640";"S114";"O12";"1";3;4;4;4;5
"3641";"S114";"O2";"1";3;4;5;3;5
"3642";"S114";"O3";"1";2;4;4;4;3
"3643";"S114";"O4";"1";2;1;1;1;1
"3644";"S114";"O5";"1";4;3;2;1;1
"3645";"S114";"O6";"1";4;4;4;2;3
"3646";"S114";"O7";"1";4;4;4;4;5
"3647";"S114";"O8";"1";4;4;3;2;2
"3648";"S114";"O9";"1";3;3;1;1;1
"3649";"S115";"I11a";"1";1;1;1;1;1
"3650";"S115";"I11b";"1";1;1;1;1;1
"3651";"S115";"I12a";"1";3;5;5;5;5
"3652";"S115";"I12b";"1";2;4;4;2;3
"3653";"S115";"I1N";"1";3;4.5;3.5;3;3
"3654";"S115";"I21a";"1";1;1;1;1;1
"3655";"S115";"I21b";"1";1;2;3;1;3
"3656";"S115";"I22a";"1";1;5;4;4;4
"3657";"S115";"I22b";"1";5;4;4;3;4
"3658";"S115";"I2N";"1";1;1;1;1;1
"3659";"S115";"I31a";"1";1;2;1;1;1
"3660";"S115";"I31b";"1";3;4;3;3;3
"3661";"S115";"I32a";"1";5;5;5;5;5
"3662";"S115";"I32b";"1";5;5;5;5;5
"3663";"S115";"I3N";"1";4.5;5;5;4.5;5
"3664";"S115";"I41a";"1";1;4;1;1;1
"3665";"S115";"I41b";"1";1;4;1;1;1
"3666";"S115";"I42a";"1";4;5;3;3;3
"3667";"S115";"I42b";"1";5;5;5;5;5
"3668";"S115";"I4N";"1";3.5;4.5;4;3.5;3.5
"3669";"S115";"O1";"1";3;4;4;2;3
"3670";"S115";"O10";"1";3;5;5;4;5
"3671";"S115";"O11";"1";5;5;5;5;4
"3672";"S115";"O12";"1";2;4;4;4;4
"3673";"S115";"O2";"1";2;4;5;4;3
"3674";"S115";"O3";"1";5;5;5;5;5
"3675";"S115";"O4";"1";1;3;2;1;2
"3676";"S115";"O5";"1";4;4;4;3;3
"3677";"S115";"O6";"1";3;3;1;1;1
"3678";"S115";"O7";"1";5;5;5;3;5
"3679";"S115";"O8";"1";5;5;5;4;5
"3680";"S115";"O9";"1";1;3;2;1;1
"3681";"S116";"I11a";"1";1;1;1;1;1
"3682";"S116";"I11b";"1";1;1;1;1;1
"3683";"S116";"I12a";"1";4;3;4;3;4
"3684";"S116";"I12b";"1";1;1;1;1;1
"3685";"S116";"I1N";"1";2;3;3.5;1.5;2.5
"3686";"S116";"I21a";"1";1;1;2;1;1
"3687";"S116";"I21b";"1";5;2;4;4;4
"3688";"S116";"I22a";"1";1;3;1;1;1
"3689";"S116";"I22b";"1";1;1;1;1;1
"3690";"S116";"I2N";"1";2;3.5;3;4.5;3
"3691";"S116";"I31a";"1";3;2;4;1;3
"3692";"S116";"I31b";"1";1;3;2;1;1
"3693";"S116";"I32a";"1";5;3;5;2;5
"3694";"S116";"I32b";"1";5;4;5;4;5
"3695";"S116";"I3N";"1";4.5;5;5;2.5;4.5
"3696";"S116";"I41a";"1";1;3;1;1;1
"3697";"S116";"I41b";"1";1;1;1;1;1
"3698";"S116";"I42a";"1";4;4;5;3;5
"3699";"S116";"I42b";"1";4;4;3;3;3
"3700";"S116";"I4N";"1";3;4;4.5;3.5;3.5
"3701";"S116";"O1";"1";2;2;3;2;2
"3702";"S116";"O10";"1";4;4;4;3;3
"3703";"S116";"O11";"1";5;5;5;4;4
"3704";"S116";"O12";"1";5;5;5;3;4
"3705";"S116";"O2";"1";4;5;5;4;5
"3706";"S116";"O3";"1";5;4;5;5;4
"3707";"S116";"O4";"1";1;2;2;1;2
"3708";"S116";"O5";"1";5;4;4;2;3
"3709";"S116";"O6";"1";4;4;4;3;4
"3710";"S116";"O7";"1";4;4;4;3;3
"3711";"S116";"O8";"1";5;5;5;3;5
"3712";"S116";"O9";"1";3;3;3;3;3
"3713";"S117";"I11a";"1";1;1;1;1;1
"3714";"S117";"I11b";"1";1;1;1;1;1
"3715";"S117";"I12a";"1";4;5;5;4;5
"3716";"S117";"I12b";"1";3;4;4;3;1
"3717";"S117";"I1N";"1";2.5;3.5;3;3;3
"3718";"S117";"I21a";"1";1;1;2;1;2
"3719";"S117";"I21b";"1";3;2;3;3;3
"3720";"S117";"I22a";"1";4;4;4;4;4
"3721";"S117";"I22b";"1";4;1;5;5;5
"3722";"S117";"I2N";"1";3;4.5;4.5;3.5;4.5
"3723";"S117";"I31a";"1";1;1;2;1;2
"3724";"S117";"I31b";"1";2;1;2;1;2
"3725";"S117";"I32a";"1";4;5;5;5;5
"3726";"S117";"I32b";"1";4;2;5;5;5
"3727";"S117";"I3N";"1";4.5;4.5;5;4.5;5
"3728";"S117";"I41a";"1";1;1;1;1;1
"3729";"S117";"I41b";"1";1;1;1;1;1
"3730";"S117";"I42a";"1";5;5;5;5;5
"3731";"S117";"I42b";"1";5;2;5;5;5
"3732";"S117";"I4N";"1";4;4;4.5;4;4
"3733";"S117";"O1";"1";2;3;4;3;4
"3734";"S117";"O10";"1";5;4;5;5;5
"3735";"S117";"O11";"1";3;4;4;4;4
"3736";"S117";"O12";"1";3;4;4;4;4
"3737";"S117";"O2";"1";5;3;5;5;5
"3738";"S117";"O3";"1";5;5;5;5;5
"3739";"S117";"O4";"1";1;1;1;1;1
"3740";"S117";"O5";"1";4;4;5;4;5
"3741";"S117";"O6";"1";5;4;4;5;4
"3742";"S117";"O7";"1";5;5;5;5;5
"3743";"S117";"O8";"1";5;4;4;5;4
"3744";"S117";"O9";"1";2;2;3;3;3
"3745";"S118";"I11a";"1";2;1;2;2;2
"3746";"S118";"I11b";"1";2;1;3;3;3
"3747";"S118";"I12a";"1";3;4;5;4;5
"3748";"S118";"I12b";"1";3;2;2;3;3
"3749";"S118";"I1N";"1";3;4.5;4;4;4
"3750";"S118";"I21a";"1";2;3;3;3;3
"3751";"S118";"I21b";"1";3;4;4;4;4
"3752";"S118";"I22a";"1";3;3;4;4;4
"3753";"S118";"I22b";"1";3;3;4;4;4
"3754";"S118";"I2N";"1";2;4;4;4;4
"3755";"S118";"I31a";"1";2;2;4;2;4
"3756";"S118";"I31b";"1";2;2;3;2;3
"3757";"S118";"I32a";"1";3;3;4;4;4
"3758";"S118";"I32b";"1";3;3;4;4;4
"3759";"S118";"I3N";"1";2.5;3;4;4;4
"3760";"S118";"I41a";"1";2;2;1;1;2
"3761";"S118";"I41b";"1";2;2;2;2;2
"3762";"S118";"I42a";"1";3;4;5;4;5
"3763";"S118";"I42b";"1";3;3;4;4;4
"3764";"S118";"I4N";"1";4;5;5;4;5
"3765";"S118";"O1";"1";3;4;5;4;5
"3766";"S118";"O10";"1";3;4;4;4;4
"3767";"S118";"O11";"1";4;4;5;4;4
"3768";"S118";"O12";"1";3;4;4;4;4
"3769";"S118";"O2";"1";3;4;4;4;4
"3770";"S118";"O3";"1";4;4;4;4;4
"3771";"S118";"O4";"1";2;4;4;3;4
"3772";"S118";"O5";"1";3;4;4;3;4
"3773";"S118";"O6";"1";3;4;4;4;4
"3774";"S118";"O7";"1";2;3;4;4;4
"3775";"S118";"O8";"1";4;4;4;4;4
"3776";"S118";"O9";"1";2;3;4;4;4
"3777";"S119";"I11a";"1";1;3;3;1;3
"3778";"S119";"I11b";"1";1;3;3;1;3
"3779";"S119";"I12a";"1";1;5;5;4;5
"3780";"S119";"I12b";"1";3;3;4;3;4
"3781";"S119";"I1N";"1";1;4.5;4;2.5;3.5
"3782";"S119";"I21a";"1";1;3;1;1;1
"3783";"S119";"I21b";"1";1;2;1;1;1
"3784";"S119";"I22a";"1";1;5;5;3;5
"3785";"S119";"I22b";"1";1;2;2;1;2
"3786";"S119";"I2N";"1";1;2.5;2.5;1;2
"3787";"S119";"I31a";"1";1;3;3;2;3
